Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,analysis_set
GO_Biological_Process_2023,Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),1/36,0.0475095732087328,0.0874928773943,0,0,21.90989010989011,66.75558005419848,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Aortic Valve Morphogenesis (GO:0003180),1/37,0.0487977508038484,0.0894224793055745,0,0,21.30021367521368,64.32815883418561,SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),2/267,0.0500709717003599,0.0904434042277539,0,0,5.949584905660378,17.814924460917734,UBASH3B;PTPN12,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,mRNA Transcription By RNA Polymerase II (GO:0042789),1/38,0.0500842507282723,0.0904434042277539,0,0,20.72349272349272,62.04714597227348,ZBTB1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Heart Looping (GO:0001947),1/38,0.0500842507282723,0.0904434042277539,0,0,20.72349272349272,62.04714597227348,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),2/268,0.0504061951892569,0.0905653835325114,0,0,5.926917293233083,17.70750224113354,FOXA1;ZBTB1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),2/270,0.0510791271512111,0.0905653835325114,0,0,5.882089552238806,17.495565615747804,FOXA1;FOXL2,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),1/39,0.0513690750681718,0.0905653835325114,0,0,20.17712550607288,59.9002146437606,ZBTB1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Heterochromatin Organization (GO:0070828),1/39,0.0513690750681718,0.0905653835325114,0,0,20.17712550607288,59.9002146437606,SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Organization (GO:0060236),1/39,0.0513690750681718,0.0905653835325114,0,0,20.17712550607288,59.9002146437606,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),1/40,0.0526522259283912,0.0906788335433404,0,0,19.65877712031558,57.87635915452169,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Notch Signaling Pathway (GO:0007219),1/40,0.0526522259283912,0.0906788335433404,0,0,19.65877712031558,57.87635915452169,SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Glycolytic Process (GO:0006110),1/40,0.0526522259283912,0.0906788335433404,0,0,19.65877712031558,57.87635915452169,CBFA2T3,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),1/40,0.0526522259283912,0.0906788335433404,0,0,19.65877712031558,57.87635915452169,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Aortic Valve Development (GO:0003176),1/40,0.0526522259283912,0.0906788335433404,0,0,19.65877712031558,57.87635915452169,SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Neuron Differentiation (GO:0045666),1/42,0.0552135155533288,0.0917681090192153,0,0,18.69793621013133,54.15946054707467,DLX2,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Determination Of Heart Left/Right Asymmetry (GO:0061371),1/42,0.0552135155533288,0.0917681090192153,0,0,18.69793621013133,54.15946054707467,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Embryonic Heart Tube Morphogenesis (GO:0003143),1/42,0.0552135155533288,0.0917681090192153,0,0,18.69793621013133,54.15946054707467,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Osteoclast Differentiation (GO:0045670),1/42,0.0552135155533288,0.0917681090192153,0,0,18.69793621013133,54.15946054707467,UBASH3B,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Skeletal Muscle Tissue Development (GO:0007519),1/42,0.0552135155533288,0.0917681090192153,0,0,18.69793621013133,54.15946054707467,FOXL2,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),2/283,0.0555325722247546,0.0917681090192153,0,0,5.606263345195729,16.206505031054327,DLX2;SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),2/284,0.0558807466768931,0.0917681090192153,0,0,5.586099290780142,16.113301054600743,UBASH3B;MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,mRNA Transcription (GO:0009299),1/43,0.0564916585091406,0.0917681090192153,0,0,18.251831501831504,52.44959988716816,ZBTB1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),1/43,0.0564916585091406,0.0917681090192153,0,0,18.251831501831504,52.44959988716816,FOXA1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),1/43,0.0564916585091406,0.0917681090192153,0,0,18.251831501831504,52.44959988716816,ZBTB1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Intracellular Glucose Homeostasis (GO:0001678),1/43,0.0564916585091406,0.0917681090192153,0,0,18.251831501831504,52.44959988716816,FOXA3,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518),1/43,0.0564916585091406,0.0917681090192153,0,0,18.251831501831504,52.44959988716816,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Skeletal System Morphogenesis (GO:0048705),1/43,0.0564916585091406,0.0917681090192153,0,0,18.251831501831504,52.44959988716816,HOXB9,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),1/44,0.0577681363361376,0.0930292065672865,0,0,17.826475849731665,50.82895021500038,IKZF3,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Embryonic Organ Morphogenesis (GO:0048562),1/44,0.0577681363361376,0.0930292065672865,0,0,17.826475849731665,50.82895021500038,HOXB9,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Telomerase Activity (GO:0051972),1/45,0.059042951121717,0.093489962682572,0,0,17.420454545454547,49.29100393195118,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Determination Of Left/Right Symmetry (GO:0007368),1/45,0.059042951121717,0.093489962682572,0,0,17.420454545454547,49.29100393195118,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),1/46,0.0603161049564981,0.093489962682572,0,0,17.032478632478632,47.829859287186046,PTPN12,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Fibroblast Proliferation (GO:0048145),1/46,0.0603161049564981,0.093489962682572,0,0,17.032478632478632,47.829859287186046,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),1/46,0.0603161049564981,0.093489962682572,0,0,17.032478632478632,47.829859287186046,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Homotypic Cell-Cell Adhesion (GO:0034109),1/46,0.0603161049564981,0.093489962682572,0,0,17.032478632478632,47.829859287186046,UBASH3B,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),1/46,0.0603161049564981,0.093489962682572,0,0,17.032478632478632,47.829859287186046,FOXA1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),1/46,0.0603161049564981,0.093489962682572,0,0,17.032478632478632,47.829859287186046,CBFA2T3,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),1/46,0.0603161049564981,0.093489962682572,0,0,17.032478632478632,47.829859287186046,MAP2K6,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Epithelial To Mesenchymal Transition (GO:0001837),1/47,0.061587599908768,0.0942822517121881,0,0,16.661371237458194,46.440152226223375,SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),1/47,0.061587599908768,0.0942822517121881,0,0,16.661371237458194,46.440152226223375,MAP2K6,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),1/47,0.061587599908768,0.0942822517121881,0,0,16.661371237458194,46.440152226223375,SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),4/1127,0.0626805337323379,0.0950527112232484,0,0,2.9191993495683146,8.085319126323277,RHOXF2;ZBTB25;ZBTB1;SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Cellular Response To Radiation (GO:0071478),1/48,0.0628574380669868,0.0950527112232484,0,0,16.306055646481177,45.11699715873728,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/48,0.0628574380669868,0.0950527112232484,0,0,16.306055646481177,45.11699715873728,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),1/49,0.0641256214892022,0.0958021333091696,0,0,15.965544871794872,43.85593535873217,FOXA1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),1/49,0.0641256214892022,0.0958021333091696,0,0,15.965544871794872,43.85593535873217,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Nuclear Export (GO:0051168),1/49,0.0641256214892022,0.0958021333091696,0,0,15.965544871794872,43.85593535873217,CDKN1B,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),1/50,0.0653921522588676,0.0969158591246962,0,0,15.638932496075354,42.652889831563165,HOXB9,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Nucleocytoplasmic Transport (GO:0006913),1/50,0.0653921522588676,0.0969158591246962,0,0,15.638932496075354,42.652889831563165,CDKN1B,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),1/51,0.0666570324493739,0.0976236853195555,0,0,15.325384615384616,41.50412577098693,UBASH3B,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),1/51,0.0666570324493739,0.0976236853195555,0,0,15.325384615384616,41.50412577098693,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),1/51,0.0666570324493739,0.0976236853195555,0,0,15.325384615384616,41.50412577098693,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),1/52,0.067920264117738,0.0983126002015507,0,0,15.024132730015085,40.40621579213957,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),1/52,0.067920264117738,0.0983126002015507,0,0,15.024132730015085,40.40621579213957,UBASH3B,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),1/52,0.067920264117738,0.0983126002015507,0,0,15.024132730015085,40.40621579213957,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of Metabolic Process (GO:0009892),1/53,0.0691818493313732,0.0997505734545381,0,0,14.7344674556213,39.35600928291532,MAP2K6,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),3/711,0.0695729869959107,0.0999272245655552,0,0,3.401306497175141,9.065770586512944,PLK4;MAPK1;PTPN12,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),1/54,0.0704417901623858,0.1000165875588073,0,0,14.455732946298983,38.35060533159885,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),1/54,0.0704417901623858,0.1000165875588073,0,0,14.455732946298983,38.35060533159885,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Mesenchymal Cell Differentiation (GO:0048762),1/54,0.0704417901623858,0.1000165875588073,0,0,14.455732946298983,38.35060533159885,SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),1/56,0.0729567468907788,0.1024147541259234,0,0,13.928671328671328,36.46370879499823,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),1/56,0.0729567468907788,0.1024147541259234,0,0,13.928671328671328,36.46370879499823,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/56,0.0729567468907788,0.1024147541259234,0,0,13.928671328671328,36.46370879499823,CDKN1A,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),1/57,0.0742117668943126,0.1037848770100913,0,0,13.67925824175824,35.577460203094,MAP2K6,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Peptidyl-Threonine Phosphorylation (GO:0018107),1/58,0.0754651507447108,0.1047501346157927,0,0,13.43859649122807,34.726466325654,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),1/58,0.0754651507447108,0.1047501346157927,0,0,13.43859649122807,34.726466325654,FOXA1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),1/59,0.076716900477825,0.1049216433005548,0,0,13.206233421750664,33.90876403657074,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Chordate Embryonic Development (GO:0043009),1/59,0.076716900477825,0.1049216433005548,0,0,13.206233421750664,33.90876403657074,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of miRNA Transcription (GO:1902893),1/59,0.076716900477825,0.1049216433005548,0,0,13.206233421750664,33.90876403657074,FOXA1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Anterior/Posterior Pattern Specification (GO:0009952),1/59,0.076716900477825,0.1049216433005548,0,0,13.206233421750664,33.90876403657074,HOXB9,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),1/61,0.0792155057834973,0.1079420078808096,0,0,12.76474358974359,32.366069643921364,SNAI1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),1/63,0.0817075991872228,0.1109314850279083,0,0,12.351736972704714,30.936262547654483,STIL,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),3/766,0.0829059514196748,0.1114001796337408,0,0,3.147116644823067,7.836472857547374,CDKN1A;CDKN1B;CBFA2T3,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of T Cell Differentiation (GO:0045582),1/64,0.08295120902835,0.1114001796337408,0,0,12.155067155067156,30.260072343994267,ZBTB1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),1/64,0.08295120902835,0.1114001796337408,0,0,12.155067155067156,30.260072343994267,FOXL2,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Cellular Response To Light Stimulus (GO:0071482),1/65,0.0841931969958912,0.1118566760088269,0,0,11.96454326923077,29.607951196009186,ZBTB1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),1/65,0.0841931969958912,0.1118566760088269,0,0,11.96454326923077,29.607951196009186,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),1/65,0.0841931969958912,0.1118566760088269,0,0,11.96454326923077,29.607951196009186,FOXA1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Peptidyl-Threonine Modification (GO:0018210),1/66,0.0854335651408865,0.112699596568829,0,0,11.779881656804733,28.978699956832514,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),1/66,0.0854335651408865,0.112699596568829,0,0,11.779881656804733,28.978699956832514,MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),1/70,0.0903788799946025,0.1188019199929051,0,0,11.094760312151616,26.668970934836352,CDKN1C,GO_Biological_Process_2023,lps_hybrid_sender
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),2/377,0.091371389922105,0.1191585969889308,0,0,4.180906666666667,10.00416908962431,CDKN1A;MAPK1,GO_Biological_Process_2023,lps_hybrid_sender
